date,A,B,C
1996-01-02,10169.0,10337.0,10506.0
1996-01-03,9932.06,9855.3,9771.63
1996-01-04,9779.11,9551.75,9320.18
1996-01-05,9807.47,9608.11,9402.2
1996-01-08,9773.14,9540.85,9302.54
1996-01-09,9274.71,8567.68,7879.25
1996-01-10,9289.55,8595.96,7917.86
1996-01-11,9635.12,9235.5,8801.49
1996-01-12,9591.76,9152.38,8682.67
1996-01-15,9274.28,8547.41,7821.35
1996-01-16,9475.53,8918.36,8331.3
1996-01-17,9466.05,8900.53,8306.31
1996-01-18,9619.4,9188.01,8709.16
1996-01-19,9798.32,9529.81,9196.0
1996-01-22,9912.96,9752.8,9518.78
1996-01-23,9845.56,9619.19,9323.65
1996-01-24,10102.53,10120.35,10052.76
1996-01-25,9930.78,9777.27,9541.07
1996-01-26,10014.2,9940.55,9780.55
1996-01-29,10000.18,9912.72,9738.5
1996-01-30,10135.18,10179.37,10131.93
1996-01-31,10271.0,10452.18,10539.24
1996-02-01,10954.1,11324.55,11602.24
1996-02-02,10945.34,11307.56,11575.55
1996-02-05,11201.46,11835.63,12387.0
1996-02-06,11269.79,11978.84,12612.44
1996-02-07,11194.28,11819.52,12360.19
1996-02-08,11353.24,12155.19,12886.74
1996-02-09,11338.48,12124.81,12837.77
1996-02-12,11380.43,12213.32,12978.98
1996-02-13,11257.52,11949.51,12558.46
1996-02-14,11240.64,11912.47,12500.69
1996-02-15,11288.97,12013.72,12660.7
1996-02-16,11267.52,11968.07,12587.27
1996-02-20,11226.96,11883.1,12452.59
1996-02-21,11416.7,12285.93,13085.18
1996-02-22,11710.11,12917.43,14094.05
1996-02-23,11694.88,12885.14,14040.49
1996-02-26,11609.51,12698.3,13734.41
1996-02-27,11485.29,12426.56,13293.53
1996-02-28,11491.03,12440.23,13314.8
1996-02-29,11334.75,12100.61,12770.23
1996-03-01,11491.54,11869.78,12115.72
1996-03-04,11429.49,11741.58,11919.44
1996-03-05,11702.66,12302.83,12774.07
1996-03-06,11549.35,11981.73,12273.32
1996-03-07,11581.69,12048.82,12376.42
1996-03-08,11242.35,11343.97,11289.77
1996-03-11,11504.29,11871.46,12077.79
1996-03-12,11381.2,11618.6,11691.31
1996-03-13,11680.52,12228.58,12612.58
1996-03-14,11601.09,12062.27,12355.28
1996-03-15,11813.39,12502.54,13032.35
1996-03-18,12033.12,12967.63,13758.26
1996-03-19,11959.72,12809.43,13506.48
1996-03-20,11690.63,12234.29,12596.14
1996-03-21,11619.31,12085.03,12365.63
1996-03-22,11644.88,12139.41,12448.48
1996-03-25,11358.41,11543.36,11531.03
1996-03-26,11439.06,11708.44,11777.79
1996-03-27,11552.3,11941.43,12128.77
1996-03-28,11552.3,11942.63,12129.98
1996-03-29,11582.34,12005.92,12225.81
1996-04-01,12147.58,12640.99,12931.97
1996-04-02,12203.46,12757.28,13110.43
1996-04-03,12258.38,12872.1,13286.11
1996-04-04,12247.35,12848.93,13248.91
1996-04-08,12100.38,12541.84,12773.27
1996-04-09,12108.85,12560.65,12801.37
1996-04-10,12070.1,12480.26,12678.48
1996-04-11,11969.92,12274.34,12364.06
1996-04-12,11989.07,12313.62,12424.64
1996-04-15,12108.96,12558.66,12796.14
1996-04-16,12403.21,13169.01,13730.25
1996-04-17,12299.02,12949.09,13385.62
1996-04-18,12551.15,13480.0,14208.84
1996-04-19,12542.37,13461.13,14180.42
1996-04-22,12765.62,13940.34,14939.08
1996-04-23,12967.32,14382.25,15648.68
1996-04-24,13155.34,14800.78,16330.96
1996-04-25,13207.96,14919.18,16528.57
1996-04-26,13207.96,14917.69,16526.92
1996-04-29,13214.57,14934.1,16553.36
1996-04-30,13209.28,14922.15,16533.49
1996-05-01,13845.0,15729.05,17541.09
1996-05-02,13503.03,14952.04,16241.3
1996-05-03,13592.15,15149.41,16562.88
1996-05-06,13630.21,15234.24,16702.0
1996-05-07,13586.59,15136.74,16543.33
1996-05-08,13642.3,15260.86,16746.82
1996-05-09,13621.84,15215.08,16671.46
1996-05-10,13827.53,15674.58,17426.67
1996-05-13,14156.62,16419.12,18669.2
1996-05-14,14298.19,16749.14,19231.14
1996-05-15,14189.52,16494.56,18794.59
1996-05-16,14294.52,16738.68,19209.95
1996-05-17,14203.04,16524.42,18841.12
1996-05-20,14254.17,16641.75,19042.72
1996-05-21,14142.99,16382.13,18597.12
1996-05-22,14154.3,16409.98,18643.61
1996-05-23,14229.32,16583.93,18940.05
1996-05-24,14163.86,16431.36,18678.68
1996-05-28,14084.55,16248.97,18366.74
1996-05-29,13921.17,15870.37,17725.74
1996-05-30,14064.55,16195.71,18271.69
1996-05-31,14236.14,16590.89,18940.44
1996-06-03,14669.83,16935.36,19176.05
